source_json,test_id,subject,topic_name,total_questions,question_number,type,question_text,correct_answer,option_a,option_b,option_c,option_d,solution,image_data,hint_image,option_images_json,option_image_a,option_image_b,option_image_c,option_image_d,extra_question_images,solution_images,raw_question_json
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,211,single_type,A scientist added a chemical (cyanide) to an animal cell to stop aerobic respiration. Which of the following is most likely to have been affected by this treatment? *,a,Active transport of substances across the plasma membrane,Passive transport of substances across the plasma membrane,Diffusion of substances across the plasma membrane,The thickness of the plasma membrane,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,212,single_type,Wine and beer are produced directly by fermentation. Brandy and whisky require both fermentation and distillation because *,a,"Fermentation is inhibited at an alcohol level of 10-18%

**Options:",Distillation prolongs storage,Distillation improves quality,Distillation purifies the beverage,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,213,single_type,"For gaseous exchange plants have

**Options:**
-",d,and (,Lenticels,Pores,Both (,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,214,single_type,"Citric acid cycle was discovered by

**Options:**
-",a,Hans Krebs'; 1937,Jon Mathai; 1937,Parna; 1936,Embeden; 1936,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,215,single_type,"Vitamin-C was the first vitamin to be produced by a fermentation process using

**Options:**
-",d,Penicillium,E. coli,Yersinia pestis,Acetobacter,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,216,single_type,"Net gain of ATP from one molecule of glucose in glycolysis, is

**Options:**
-",d,3,6,,2,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,217,single_type,"In Krebs' cycle, GTP is formed in

**Options:**
-",b,Oxidative phosphorylation,Substrate level phosphorylation,Photophosphorylation,Decarboxylation,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,218,single_type,"A competitive inhibitor of Succinic Dehydrogenase is

**Options:**
-",a,Malonate,Oxaloacetate,α-ketoglutarate,Malate,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,219,single_type,"The net gain of ATP from complete oxidation of one molecule of glucose in eukaryote is

**Options:**
-",d,2,4,24,36,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,220,single_type,"Animals are

**Options:**
-",a,and (,,Both (,None of these,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,221,single_type,"During Kreb's cycle of …A… NADH, …B… ATP is produced through ETS in mitochondria. Choose, the correct pair from the option given below

**Options:**
-",c,A-2; B-4,A-4; B-2,"A-6, B-18",A-2; B-8,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,222,single_type,"Product of glycolysis is

**Options:**
-",c,Citric acid,Dihydroxy acetone,Pyruvic acid,Phosphoenol pyruvate,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,223,single_type,"Electron Transport System (ETS) occurs in

**Options:**
-",a,and (,,Both (,Not specific place,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,224,single_type,"In aerobic respiration, citric acid cycle takes place in

**Options:**
-",b,Cytosol,Mitochondria,Peroxisome,Endoplasmic reticulum,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,225,numerical,"If RQ is less than 1.0 in a respiratory metabolism, it would mean that",c,,,,,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,226,single_type,Calorie is the unit of *,d,Sound,Temperature,Light,Heat,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,227,single_type,Which of the following organism is useful in the preparation of Roquefort cheese? *,c,Mucor,Rhizopus,Aspergillus,Penicillum,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,228,single_type,What is the correct order of the stages of cellular respiration? *,c,Krebs' −¿ Electron −¿ Glycolysis cycle transport chain,Electron −¿ Krebs' cycle −¿ Glycolysis transport chain,Glycolysis −¿Krebs' cycle −¿ Electron transport chain,Glycolysis −¿ Electron transport chain −¿ Krebs' cycle,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,229,single_type,"The term glycolysis has originated from the Greek word ….. and ….

**Options:**
-",a,"Glycos, lysis","Glycol, analysis","Glycerol, lysis","Glycol, lysis",,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,230,single_type,"The organelle associated with aerobic respiration is

**Options:**
-",d,Chloroplast,Centriole,Nucleus,Mitochondria,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,231,single_type,"Incomplete breakdown of sugar in anaerobic respiration forms

**Options:**
-",b,Glucose and carbon dioxide,Alcohol and carbon dioxide,Water and carbon dioxide,Fructose and water,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,232,single_type,"The total energy trapped per gm mole of glucose is 1292 kJ with on efficiency of

**Options:**
-",c,35%,55%,45%,25%,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,233,single_type,"Phase common in aerobic and anaerobic respiration is

**Options:**
-",,,Glycolysis,Glycogenolysis,ETS,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,234,single_type,"Synthesis process in organism is also called

**Options:**
-",b,and (,,Both (,None of these,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,235,single_type,"Oxalosuccinic acid, an intermediary compound of Krebs' cycle is a

**Options:**
-",b,5-carbon compound,6-carbon compound,4-carbon compound,3-carbon compound,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,236,single_type,"Which of the following process takes place in mitochondria?

**Options:**
-",d,Photolysis,Photophosphorylation,Carboxylation,Oxidative phosphorylation,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,237,single_type,"How much percentage of energy is released during lactic acid and alcoholic of fermentation?

**Options:**
-",,"Preparatory phase before fermentation is called upstream processing while downstream processing is the name given to the stage after fermentation, when the desired product is recovered and purified. H H 2C C 2OH + 2NA 3 + ¿ ¿ D Ethyl alcohol Retting is facilitated by anaerobic butyric acid bacteria such as Clostridium botulinum, Clostridium tetani and Clostridium perfringens. The activity of succinate dehydrogenase is RQ is the ration of the volume of carbon dioxide released to the volume of oxygen depends on the nature of the substrate, which is oxidised. For carbohydrates RQ is one, for fats and proteins less than one but more than one for organic acids, etc. place in matrix of mitochondria. Largest amount of phosphate bond energy is produced in Krebs' cycle due to oxidation O O by","Pyruvate is broken C O H O down to 2 and 2 in citric acid of In ethyl alcohol fermentation, H (i) 2C 3COCOOH pyruvate decarboxylase ¿ Pyruvic acid H O ↑ 2C 3CHO+2C 2 ( ) Acetaldehyde H (ii) 2C 2CHO + 2NAD Alcohol H 2 → (TCA) (","RQ is one in case of carbohydrates, while for fatty acids is less than one and for organic acids RQ is more than one. (","Oxidative phosphorylation or In the process of respiration the compound, i.e., glucose reacts with oxygen which is called oxidation therefore organic substance gets NADH occur only under aerobic condition. (",,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,238,single_type,Calculation of ATP gain for every glucose is made on certain assumptions. Choose the correct option in accordance with the statement given above *,d,The pathway functioning is sequential and orderly,One substrate forms the reactant for the others,TCA cycle and ETS pathway follow one after another,All of the above,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,239,single_type,Sucrose is converted into *,a,Glucose and fructose,Triose phosphate and pyruvic acid,Oxlic acid and citric acid,Citric acid and pyruvic acid,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,240,single_type,Which of the following respiratory substrates requires the highest number of oxygen molecules for its complete oxidation? *,,Tripalmitin,Triolein,Tartaric acid,Oleic acid,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,241,single_type,The metabolic pathway through which the electron passes from one carrier to another is called *,,Electron transport system,Electron procedure system,Electron moving procedure,None of the above,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,242,single_type,"In which one of the following options, the two names refer to one and the same thing? *",d,Citric acid cycle and Calvin cycle,Tricarboxylic acid cycle and urea cycle,Krebs' cycle and Calvin cycle,Tricarboxylic acid cycle and citric acid cycle,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,243,single_type,"The complete combustion of glucose in respiration is represented by *

**Options:**
-",a,C*<sup>6</sup> *H*12*O*6+6*O*2*→*6*C O*2+6 *H*2*O*+¿ Energy,C*<sup>6</sup> *H*12*O*6+6*C O*2*→*+6*O*2+6 *H*2*O*+¿ Energy,C*<sup>6</sup> *H*12*O*6+6*O*2+6*C O*2*→*+6*CO*2+6 *H*2*O*+¿ Energy,C*<sup>6</sup> *H*12*O*6+6*O*2*→*6*C O*2+ *ATP→*6*CO*2+6 *H*2*O*+6*O*<sup>2</sup> + Energy,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,244,single_type,"The overall goal of glycolysis, Krebs' cycle and the electron transport system is the formation of *",a,ATP in small stepwise units,ATP in one large oxidation reaction,Sugars,Nucleic acids,,,,,,,,,,,
RESPIRATION_IN_PLANTS-1.json,289,Time,RESPIRATION IN PLANTS-1,238,245,single_type,"In glycolysis, NADH + *H* +¿ ¿ is formed from NAD, when *",a,"3-phosphoglyceral dehyde (PGAL) is converted to 1, 3-bisphosphoglycerate (BPGA)",Triose phosphate is converted to 2-phosphoglycerate # TEST ID: 289 BIOLOGY,,,,,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,0,numerical,,,,,,,,,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,1,single_type,"The cultivation of aquatic animals or plants for food is called

**Options:**
-",a,Aquaculture,Pisciculture,Sericulture,Apiculture,"Aquaculture is the farming of aquatic organisms such as fish, crustaceans, mollusc and aquatic plants",,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,2,single_type,"Developmental mutations

**Options:**
-",b,,Differential expression of genes Lethal mutations,,Deletion of genes,"Differentiation of organs and tissues in a developing organism is associated with the differential expression of the genes. In regulation of gene expression, the chromosomal proteins plays an important role. The chromosomal proteins are of two types-histones and non-histones. The regulation of the gene expression involves an interaction between histones and nonhistones",,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,3,single_type,"Triticale is obtained by crossing wheat with:

**Options:**
-",d,Oat,Barley,Maize,Rye,,,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,4,single_type,"Vitamins

**Options:**
-",d,,Auxins Trace elements,,Aromatic volatile organic substances,,,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,5,single_type,"Inbreeding

**Options:**
-",c,,Artificial insemination Interspecific hybridization,,Intraspecific hybridization,"Mating between male and female animals of two different species is called interspecific hybridization. The Mule is the best example of a successful cross between two different species, the female horse and the male donkey",,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,6,single_type,"Rearing and breeding of fish in ponds, tanks and artificial reservoirs is called:

**Options:**
-",,Aquaculture,Fishing,Pisciculture,Apiculture,,,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,7,single_type,"Bee wax is a product of importance

**Options:**
-",a,Industrial,Domestic,Medicinal,All of these,"Bee wax is a product of industrial importance. It is used in the manufacture of cosmetics, shaving creams and polishes",,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,8,numerical,"In 1963 during green revolution the increase in crop production of wheat was due to the

**Options:**
- a) Semi-dwarf varieties of wheat",c,,,,,In 1963 the increase in crop production was due to introduction of semi-dwarf varieties of wheat. Semi-dwarf wheat was developed by Norman E. Borlaug at International Centre for Wheat and Maize Improvement in Mexico. Semi-dwarf varieties of rice were developed from IR-8 (developed at International Research Institute Phillipines) and Taichung Native-1 (developed in Taiwan),,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,9,single_type,"Linumusitatissimum

**Options:**
-",d,,Lelianthus annus Sesamumindicum,,Carthamustinctorius,,,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,10,numerical,Which of the following is the main aim of evaluation of germplasm in plant breeding,a,,,,,Evalution. of germplasm is carried out to identify plants with desirable combination of characters,,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,11,single_type,"Spawning in fishes can be induced by:

**Options:**
-",c,TSH,Thyroxine,FSH and LH,STH,,,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,12,single_type,"An old breeding technique is:

**Options:**
-",b,Introduction,Selection,Mutation breeding,Hybridisation,,,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,13,single_type,"Indi g ofera tinctoria

**Options:**
-",c,,Crotolaria juncea Arachis hypo g ea,,Astra g alus g ummifer,,,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,14,single_type,"Saccharumbarberi was/is grown in

**Options:**
-",c,East India,I and III,II and III,"I, II and III","S. barberi was grown in North India, had poor sugar content and yield S. officinarum did not grown in North India, had thicker stem and higher sugar content *15*",,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,15,numerical,"Need for breeding plants, to improve food quality are I. lack of adequate food having adequate nutritional requirements in the world II. majority people are unable to buy enough fruits, vegetables, legumes, fish and meat and thus suffer from deficiencies or hidden hunger III. essential micronutrients are absent from diet Choose the correct option I and II I and III II and III I, II and III",d,,,,,"Three billion people suffer form protein, vitamins, and micronutrient deficiencies or hidden hunger because these people can not afford to buy enough vegetable, fruits, legumes, fish and meat. Their food does not contain essential micronutrients specially iron, iodine, zinc and vitamin-A. Breeding of crops with higher levels of vitamins, minerals or higher protein and healthier fats is called biofortification. This is the most practical aspect to improve the health of the people",,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,16,single_type,"Mating between two individuals differing in genotypto produce genetic variation is called

**Options:**
-",c,Domestication,Incubation,Hybridization,Mutation,,,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,17,single_type,"The cotton fibre from the cotton plant is obtained from:

**Options:**
-",c,Roots,Stems,Seeds,Leaves,,,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,18,single_type,"The cheapest high energy crop of India is:

**Options:**
-",d,Apple,Guava,Mango,Banana,,,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,19,single_type,"Emasculation of flowers is carried out through removal of:

**Options:**
-",c,Sigma,Sepals and petals,Anthers,Entire organism,,,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,21,single_type,"Cows and buffaloes remain in heat for:

**Options:**
-",a,24-36 hours,36-48 days,7-10 days,15-20 days,,,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,22,single_type,"recombination in plant breeding?

**Options:**
-",d,,recombination in plant breeding? It involves selection of plants amont the progeny of the hybrids with desire combination of characters The hybrid are superior to both the parents this is called hybrid vigour,,uniformily or homozygosity in order to ovoid the segregation of characters in the future progeny All of the above,All statements are correct,,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,23,numerical,Which of the following shows correct chronological order of the events occurring during Explant → Cell division → Addition of cytokinin → Cells acquire meristematic property,c,,,,,"In callus culture, cell division in explant forms a callus. Callus is irregular unorganized and undifferentiated mass of actively dividing cells. Darkness and solid medium gelled by agar stimulates callus formation. The culture medium contains growth regulators auxin 2, 4-D and often a cytokinin like BAP. Both of these growth regulators stimulate meristematic property in callus *28*",,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,24,single_type,"Which of the following organisms is useful for us?

**Options:**
-",b,Musca,Bombyx,Pheretima,Periplaneta,The plant cell without the cell wall is called protoplast. Naked protoplasts surrounded only by plasma membranes *29*,,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,25,single_type,"The part of the grain in cereals, where much of the protein lies is the:

**Options:**
-",a,Aleurone,Endosperm,Pericarp,Embryo,"Cellular totipotency, is the ability of a cell to give rise to a complete plant, when cultured in a suitable culture medium at appropriate temperature and aeration condition *30*",,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,27,single_type,known as:,d,Tap dance The honey bees exhibit a type of dance to communicate the location of food. This is,"Round dance and waggling dance

**Options:",,Waggle dance,,,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,28,single_type,"The plant cell without the cell wall is called

**Options:**
-",a,Protoplast,Cytoplast,Nucleoplast,None of these,,,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,29,single_type,"The capacity of a cell explant to grow into a whole plant is called

**Options:**
-",c,Plant culture,Tissue culture,Cellular totipotencyd) All of these,,,,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,30,single_type,"Homozygosity

**Options:**
-",c,,Outbreeding Inbreeding depression,,Outbreeding depression,,,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,31,single_type,"Which of the statement given above is incorrect?

**Options:**
-",c,Only I ancestors on either side of their pedigree up to 4-6 generation II. It is done to increase milk production and growth rate in animals Which of the statement given above is incorrect?,Only II I and II,,None of these,"The plant cell without the cell wall is called protoplast. Naked protoplasts surrounded only by plasma membranes *29* **(c)** Cellular totipotency, is the ability of a cell to give rise to a complete plant, when cultured in a suitable culture medium at appropriate temperature and aeration condition *30* **(c)** Continued inbreeding usually reduces fertility of animals and even their productivity. This condition is called inbreeding depression. Such kind of inbreeding depression in selected animals of the breeding population can be over come by mating them with unrelated superior animals of the same breed. Such type of mating usually helps to restore fertility and yield Mating between unrelated members of the same breed is called out crossing. However, the mating partners should not have common ancestors on either side of their pedigree up to 4-6 generation. Out crossing is usually preferred in animals having poor productivity of milk, poor growth rate and suffering from inbreeding depression",,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,32,single_type,generation,b,Apomixis is a phenomenon by which genetic variations is achieved through changes in the,Mutation,"Mutation breeding base sequences with in genes, which creates a new character or trait absent in parental","Heterosis

**Options:","*33* Mutation is a phenomenon by which genetic variation is achieved through changes in the base sequences with in genes, which creates a new character or trait absent in parental generation. Mutation which occur naturally are called spontaneous mutations and those which are induced artificially are called induced mutations. The application of induced mutation for crop improvement is called mutation breeding",,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,33,numerical,"Methods of breeding for acquiring disease resistance are I. conventional breeding techniques II. mutation breeding III. radiation breeding Chose the correct option

**Options:**
- d) I and II I and III I only III only",a,,,,,Breeding is carried out by the conventional breeding techniques or by mutation breeding. The conventional method of breeding for disease resistance is that of hybridization and selection. Mutation breeding is defined as the process of breeding by artificially inducing mutations using chemicals (like aniline) or radiations like (gamma radiation). This radiation breeding is nothing but the step of Mutation breeding,,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,34,single_type,"Sheep and goat only

**Options:**
-",d,,Pigs and camels only Cattle and buffaloes only,,All of these,"Breeding is carried out by the conventional breeding techniques or by mutation breeding. The conventional method of breeding for disease resistance is that of hybridization and selection. Mutation breeding is defined as the process of breeding by artificially inducing mutations using chemicals (like aniline) or radiations like (gamma radiation). This radiation breeding is nothing but the step of Mutation breeding Livestock are domesticated animals raised in an agricultural setting to produce commodities such as food, fibre and labour, *e . g .,* sheep, pigs, camels, cattle and buffaloes, etc.",,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,35,single_type,"The animal most useful on difficult terrains is:

**Options:**
-",a,Mule,Yak,Camel,Elephant,,,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,36,numerical,"Which of the following statement are the main objective of animals breeding? I. improved growth rate II. increased production of milk, meat, egg, wool, etc. III. superior quality of milk, meat eggs wool, etc. IV. improved resistance to various disease Choose the correct option

**Options:**
- d) I and II I, II and III II, III and IV I, II, III and IV",b,,,,,Breeding involves crosses between useful animal breeds aiming to increase the yield of animals and to improve the desirable qualities of the produce,,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,37,single_type,"A beast of burden which needs little care is:

**Options:**
-",b,Pig,Donkey,Mule,Yak,,,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,39,single_type,"The enzyme used for isolation of single cell from explant/cell is

**Options:**
-",a,Pectinase,Catalase,Ligninase,Maltase,The enzyme used for isolation of single cell from explant cell is pectinase. The cell walls of cell are digested by enzymes like pectinase and cellulase to expose the naked protoplasts *40*,,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,40,numerical,"The parameters carried out for managing dairy farm are I. selection of both the male and female animals having high yielding potential and resistance to diseases II. regular visits by a veterinary doctor III. each animal should be fed on a balance ratio IV. pay attention to good animal management and general supervision Which of the above statement are correct?

**Options:**
- d) I and II I, II and III II, III and IV I, II, III and IV",d,,,,,,,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,41,single_type,"Ambergis is the secretion from the intestine of used in the manufacture of perfumes

**Options:**
-",b,Tachyglossus-Echidna,Physetter-Sperm whale Musk-Deer,,Kangaroo-Macropus,,,,,,,,,,,
STRATEGIES_FOR_ENHANCEMENT_IN_FOOD_PRODUCTION-1.json,345,Time,STRATEGIES FOR ENHANCEMENT IN FOOD PRODUCTION-1,410,42,single_type,"Hisardale is a new breed of …A… developed in Punjab by crossing …B… and …C Here A and C refers to

**Options:**
-",a,"A-sheep, B-Bikaneri ewes, C-Marino rams","A-chicken, B-Dorking, C-Sussex A-cow, B-Jersy, C-Brown swis",,,"Dairying is the management of animals, which provide milk and its products for human consumption One of the examples of cross breeding is the production of a new breed of sheep, called Hisardale. This breed was developed in Punjab by crossing Bikaneri ewes and marino rams",,,,,,,,,,
