source_json,test_id,subject,topic_name,total_questions,question_number,type,question_text,correct_answer,option_a,option_b,option_c,option_d,solution,image_data,hint_image,option_images_json,option_image_a,option_image_b,option_image_c,option_image_d,extra_question_images,solution_images,raw_question_json
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,425,single_type,"The Rubin number which was proposed by Ostwald as an alternative to the Gold number in order to measure the protective efficiency of a lyophilic colloid may be defined as the

**Options:**
-",a,"KCl <mgcl2<crcl3<sncl4< td=""""><td></td><td>","KCl=MgCl2=CrCl3=SnCl4 MgCl2 <kcl<crcl3<sncl4< td=""""><td>",Brownian motion,"SnCl4 <crcl3<mgcl2<kcl< td=""""><td></td></crcl3<mgcl2<kcl<> Which of the following is not the property of hydrophilic sol.?",,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,426,numerical,when 1 M KCl is added to it Which of the following is applicable to chemisorption? adsorbate,d,,,,,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,427,single_type,"Which of the following is used to provide smoke screens :

**Options:**
-",a,Calcium phosphide,Zinc sulphate,Sodium carbonate,Zinc phosphide,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,428,single_type,"The process of froth floatation and chromatography are based on :

**Options:**
-",d,Emulsification,Adsorption,Absorption,Either of them,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,430,single_type,"Which acts as a promoter for nickel in the hydrogenation of oils?

**Options:**
-",a,Cu,Mo,Fe,Pt The adsorption at a single site on the surface may involve multiple molecules at the same time pressure of the gas Cloud bursts due to :,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,432,numerical,Cloud bursts due to :,d,,,,,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,433,single_type,"Bleeding due to a cut can be stopped by applying ferric chloride solution in the

**Options:**
-",a,particles by Fe3+¿ ¿ Coagulation of negatively charged blood ions.,Coagulation of positively charged blood particles by Cl−¿ ¿ ions. and the haemoglobin forming a complex,,"haemoglobin Common element, iron, in both FeCl3 amd",,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,434,single_type,"Surface tension of lyophilic sols is :

**Options:**
-",a,Lower than H2O,More than H2O,Equal to H2O,None of these,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,435,single_type,"Which is used in the Haber's process for the manufacture of N H3 ?

**Options:**
-",b,A l 2O3,Fe + Mo,CuO,Pt,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,436,single_type,"Tails of comets are visible due to :

**Options:**
-",a,Tyndall effect,Reflection,Brownian motion,None of these,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,437,single_type,", MgCl2 ,CrCl3∧SnCl4 for a positively charged sol

**Options:**
-",b,"KCl <mgcl2<crcl3<sncl4< td=""""><td></td><td>","KCl=MgCl2=CrCl3=SnCl4 MgCl2 <kcl<crcl3<sncl4< td=""""><td>",,"SnCl4 <crcl3<mgcl2<kcl< td=""""><td></td></crcl3<mgcl2<kcl<>",,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,439,numerical,Which one of the following is an example for homogeneous catalysis?,c,,,,,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,440,numerical,Which is not true in case of catalyst?,c,,,,,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,441,numerical,change in reaction Which of the following is not the property of hydrophilic sol.? ####,b,,,,,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,442,numerical,Point out the false statement ####,b,,,,,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,443,numerical,Soaps are generally prepared from : ###,a,,,,,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,444,numerical,Which of the following is not a surfactant : a) $$CH_2(CH_2)_{15}$$ ####,b,,,,,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,445,numerical,A catalyst for a reversible reaction is a substance that : ####,b,,,,,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,447,numerical,The concentration of electrolyte required to coagulate a given amount of *As*<sup>2</sup> *S*3 sol is minimum in the case of ##,d,,,,,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,448,numerical,Paste is,a,,,,,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,449,numerical,Which of the following is not an emulsion?,d,,,,,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,450,numerical,Emulsifying agents generally used are :,b,,,,,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,451,numerical,The catalyst used in lead chamber process of *H*<sup>2</sup> *SO*4 manufacture is,b,,,,,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,452,numerical,Hydrolysis of sucrose (*C*<sup>12</sup> *H*22*O*<sup>11</sup> ) by invertase gives :,c,,,,,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,453,numerical,Which one of the following characteristics is not correct for physical adsorption?,b,,,,,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,454,numerical,Which of the following curves do not correspond to adsorption isotherms?,c,,,,,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,456,single_type,"process? Which acts as poison to platinum (a catalyst) in the manufacture of H2 SO4 by contact

**Options:**
-",a,Arsenious oxide,C O2,CO,Sodium sulphide,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,457,single_type,"is pressure

**Options:**
-",d,"Which among the following statements are correct with respect to adsorption of (i)The extent of adsorption is equal to K (ii)The extent of adsorption is equal to K (iii)The extent of adsorption is equal to (1+bp)/apaccording to Langmuir isotherm. (iv) The extent of adsorption is equal to ap/(1+bp)according to Langmuir isotherm. (v)Freundlich adsorption isotherm fails at low pressure, where k",n p according to Freundlich isotherm. 1/n p,according to Freundlich isotherm.,",a∧b are constant and p gases",,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,458,single_type,"Which of the following is adsorbed greatly by activated charcoal?

**Options:**
-",d,SO2,CO2,NO2,Water vapours,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,459,single_type,"Choose macromolecular colloids among the following

**Options:**
-",c,Soap,Liquid,Gas,Any of these,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,461,single_type,"BaSO4

**Options:**
-",c,and (,,Both (,None of these,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,462,numerical,Which acts as negative catalyst?,d,,,,,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,463,single_type,"Corrosion

**Options:**
-",d,,Crystallisation Heterogenous catalysis,,None of the above,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,464,numerical,Hydrolysis of protein in stomach and in intestine takes place due to action of enzyme :,a,,,,,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,465,single_type,"Which of the following is less than zero during adsorption?

**Options:**
-",d,∆G,∆ S,∆ H,All of these,,,,,,,,,,,
SURFACE_CHEMISTRY-1.json,167,Time,SURFACE CHEMISTRY-1,383,466,single_type,"**Options:**
-",a,"Dust storm is solid dispersed in gas, a class (solid aerosol) of colloidal system. Anhydrous AlCl 3 is used as a catalyst in Friedel-Craft's reaction 135 4 N H 5 O 2 Pt 4 NO 6 H + + 3 2 → Pt is catalyst. (","considered as solid solutions in which carbon atoms are located in some of the rule. atoms. Catalyst forms an intermediate with reactant and thus, rate of reaction for intermediate Langmuir's adsorption is monomolecular, ie, the gas adsorbed forms unimolecular layer depends upon concentration of catalyst. (",Casein is the important protein of be observed in colloidal solution. (,"The solid in liquid system sets on meaning for the formation of liquid in i e .,gel solid system, formation. Because of larger surface area in colloidal state, adsorption is more, also it acts as germ killer. Zeigler-Natta catalyst is formed by the action of (C2 H5 )3 Al and TiCl4. The active species is III as (C2 H5 T i )3Al can reduce TiC l 4 to TiC l

---

##",,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,1,numerical,"Standard enthalpy of vapourisation $\Delta_{vap.}H^{\circ}$ for water at $100\,^{\circ}C$ is $40.66\,kJ\,mol^{-1}$ . The internal energy of vapourisation of water at $100\,^{\circ}C$ (in $kJ\,mol^{-1}$ ) is:

**Options:**
- c) +37.56 d)",c,,,,,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,2,single_type,"However, three The properties of the system whose value is independent of the amount of substance present in the system are called intensive properties exceptions but these do not represent heat of combustion. These are, N2+ O N O ; ∆ H +ve ⟶ = 2 2 N O ⟶NO ; ∆ H +ve + = 2 2 and F2+ 1 2 O ⟶ F O ; ∆ H +ve ( / ) = 2 2 surface tension, temperature, pressure etc. For an isothermal process ∆T=0∧∆ E 0 q ≠ 0 = ∧ When a real gas is forced through a porous plug into a region of low pressure, it is found that due to expansion, the gas on the side of low pressure gets cooled Given: (i) 1 H2+ O2→ H O ; ∆ H −241 = 2 2 kJ (ii) 17 C6 H10 O → 6 C O 5 H O + + 2 2 The room got heated because heat is lost to surroundings. (iii) C6 H12 9 O → 6 C O 6 H O ; + + 2 2 2 kJ for the reaction C6 H10+H2→C6 H12 3 ∆ H 30 ×10 Tb= =400 K = ∆ S 75 − ¿Eq.(iii)] (ii) Thus, ∆ H= −241 −3800 −(−3920)= Heat of combustion is always exothermic; Few combustion reactions such as (

**Options:**
-",b,C (graphite)+ 1 O2 ( g)→CO( g) 2 ∆t=(t 2−t 1 ) m=mass of substance taken and M=molar mass of substance 1 1 ∆ n 1 = − = g 2 2 ∆ H ∆ E ∆ n g RT = + ∆ H /mole for carbon is more and thus carbon can reduce ZnO to Zn ∆ E ∆ n g RT = − F e O 3CO → 2 Fe 3 C O + + 2 3 2 ∆ H −26.8 kJ = −26.4 ×0.002 ×298 ¿ − 2 FeO 2CO → 2 Fe 2 C ; ∆ + + ¿ 一 一 一 + Bomb calorimeter is 431 commonly used to find the heat of combustion of organic substance which consists of a e O +CO → 2 FeO +CO ; 2 3 2 (,"E . of S=O ,C≡C ,C≡N and N ≡N are 523, 839, −¿1¿ 891 and 941 kJ mo l respectively. Internal energy of a gas depends upon its pressure and temperature. Thus, if a gas expands at constant temperature and pressure, then its internal energy remains same. H and ∆ S both are ∆ +ve for spontaneous change and ∆ H=+ve for endothermic reaction It provides information about physical states of reactants and products as well as about thermal changes. (","An isobaric process is one in which changes are made at constant *∆ H* = ∑ *B E* ( *products* − ∑ *B E* sealed combustion chamber called a measures qv which is equal to ∆ E. If work done by the system is positive, then q=∆U +W However, new terminology has revealed that work done by the system is negative and work done on the system is positive. Thus, according to this, q=∆ E−W.","is wrong because combustion is exothermic. H Moles of H =1000 /16 4 C(s O →CO ; ∆ n + + ) 2 ( g ) 2 Also the moles of ; 2 l ∵ Moles of 2 are least. therefore entropy change (∆ S) is positive. An increase in temperature will cause obtained when 1 kg of chlorine gas expands. ∆ S more change in Also it is a combustion reaction and thus ∆ H=−ve ∆ G ∆ H T ∆ S = − Since −ve −(+ve)= −ve ¿ ∆ H =18500 ∆ U ∆nRT = + or 18500 ∆ U 1)× 2 ×298 = +(− In adiabatic expansion work is done by the system so it will lose heat to the surrounding. Thus, temperature of the system decreases. U =19096 cal or ❑ ∆ H 2 × e = − — Br + H isothermal eBr + H — Br 2 ×364 +433 +192 ¿ − −103 kJ ¿ 1 W =−2.303 nRT log p 2 Given, p1=500 kPa , p =200 kPa 2 500 (W )=−2.303 nRT=log 200 Heat of neutralisation will be less than −57.33 kJ/mole because some amount of this energy will be required for the dissociation of weak MgO ( ) base nRT ×0.3980 nRT ¿ ∴ Minimum work will be obtained when number of moles ( n) is minimum. Moles of substances, mass=1 kg=1000 g C l =1000 /71 Moles of 2 O =1000 /32 Only the laws of thermodynamics are mere statements, so they, are believed. Many mathematical expression are derived on the basis of these laws. 2 N =1000 /28 Moles of 2 Given ∆ H=+ve ; ∆ S +ve = when ∆ H <t ∆ S.</t 30×103 ∆ H ∆ S= =100 = T 300 −1 J ∆ H=∆U +∆nRT ∴ ∆ H−∆U=−3 RT",,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,3,single_type,"Heat of combustion of a substance:

**Options:**
-",b,Is always positive *b*) Is always negative *c*) Is equal to heat of formation,,,Nothing can be said without reaction,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,4,single_type,"The heat of formations of CO(g) and $CO_2(g)$ are -26.4 kcal and -94.0 kcal respectively. The heat of combustion of carbon monoxide will be

**Options:**
-",a,−67.6 kcal,36.5 kcal,−36.5kcal,−46.5 kcal,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,5,single_type,"Which reaction either endothermic or exothermic characteristics has the greater chance of occurring spontaneously?

**Options:**
-",c,One in which entropy change is positive,One is which entropy change is negative,One in which Gibbs energy change is negative,One in which equilibrium has been established,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,6,single_type,"Net work done by the system in a cyclic process is equal to:

**Options:**
-",d,Zero,∆U,∆ H,q,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,7,single_type,"A thermodynamic quantity is that:

**Options:**
-",c,Which is used in thermochemistry,Which obeys all the laws of thermodynamics,Quantity which depends only on the state of the system,Quantity which is used in measuring thermal change,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,8,single_type,"**Options:**
-",a,q1+q2,q1−q2,q2−q1,−q1−q2,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,9,single_type,"If, *S*+*O*2*→SO*<sup>2</sup> *;∆ H*=−298.2*kJ* ...(*i*) *SO*2+ 1 2 *O* 2 *→SO*<sup>3</sup> *;∆ H*=−98.7 *kJ .*..(*ii*) *SO*3+*H*2*O→H*<sup>2</sup> *SO*<sup>4</sup> *;∆ H*=−130.2*kJ* ...(*iii*) *H*2+ 1 2 *O*2*→H*2*O;∆ H*=−227.3 *kJ* ...(*iv* ) The enthalpy of formation of *H*<sup>2</sup> *SO*4 at 298 K will be: *",a,−754.4 *kJ,+320.5 *kJ,−650.3 *kJ,−433.7 *kJ,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,11,single_type,A system absorbs 10 kJ of heat and does 4 kJ of work. The internal energy of the system *,a,Increases by 6 kJ,,Decreases by 6 kJ Decreases by 14 kJ,Increases by 14 kJ,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,12,single_type,"Which of the following statement is true? *

**Options:**
-",d,∆ H* is positive for exothermic reactions,∆ H* is negative for endothermic reactions,The enthalpy of fusion is negative,The heat of neutralization of strong acid with strong base is always the same,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,13,single_type,"The temperature at which the reaction, *Ag*2*O*(*s*)*→*2 *Ag* (*s*)+ 1 2 *O*2 ( *g*) Is at equilibrium is …;gives, *∆ H*=30.5 *kJ mo l* −1 and *∆ S*=0.066 *kJ K* −1 *mo l* −1 . *",a,462.12*K,362.12*K,262.12*K,562.12*K,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,15,single_type,"If *C H*3*COOH* +*O H* −¿=*C H*3*COO* −¿+*H*2*O*+*q*<sup>1</sup> ¿ and *H* +¿+*O H* −¿=*H*2*O*+*q*<sup>2</sup> ¿ then the enthalpy change for the reaction , *C H*3*COOH*=*C H*3*COO* −¿+*H* +¿ ¿ ¿ is equal to :

**Options:**
-",b,q1+q2,q1−q2,q2−q1,−q1−q2,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,16,single_type,"Which of the following statements is true? The entropy of the universe

**Options:**
-",a,Increases and tends towards maximum value,Decreases and tends to be zero,Remains constant,Decreases and increases with a periodic rate,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,17,single_type,"The standard change is Gibbs energy for the reaction, H2O ⇌ H

**Options:**
-",b,100 kJ,−90 kJ,90 kJ,−100 kJ,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,18,single_type,"Which is not characteristic of thermochemical equation?

**Options:**
-",d,It indicates physical state of reactants and products,It indicates whether the reaction is exothermic or endothermic,It indicates allotrope of reactants if present,It indicates whether reaction would occur or not,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,19,numerical,"For the reaction,",a,,,,,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,20,single_type,For which process energy will be absorbed? *,d,Separation of an electron from an electron,Separation of proton from a neutron,Separation of a neutron from neutron,Separation of an electron from a neutral atom,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,21,single_type,Which of the following is correct for an ideal gas : *,b,$$\left(\frac{\partial E}{\partial T}\right)_{V} = 0$$,$$\left(\frac{\partial E}{\partial P}\right)_T = 0$$,$$\left(\frac{\partial E}{\partial T}\right)_{P} = 0$$,All of these,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,22,single_type,An exothermic reaction is one in which the reacting substances *,a,Have more energy than the products,Have less energy than the products,Are at a higher temperature than the product,None of the above,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,23,single_type,"Heat energy change during the chemical reaction, *CO*+ 1 2 *O*2*⟶C O*<sup>2</sup> is known as : *",a,Heat of combustion of *CO,Latent heat of *C O*<sup>2</sup>,Latent heat of vaporisation,Heat of formation of *C O*<sup>2</sup>,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,24,single_type,"Under the same conditions how many mL of 1 *M KOH*and 0.5 *M H*<sup>2</sup> *SO*4 solutions, respectively when mixed for a total volume of 100 mL produce the highest rise in temperature? *",d,67 : 33,33 : 67,40 : 60,50 : 50,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,25,single_type,"The first law of thermodynamic is expressed as *

**Options:**
-",c,q*−*W* =*∆ E,∆ E*=*q*−*W,q*=*∆ E*−*W,W* =*q*+*∆ E,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,27,single_type,Which one of the following is an exothermic reaction? *,b,"$$N_2(g) + O_2(g) + 180.8 \, kJ \rightarrow 2 \, NO(g)$$",$$N_2(g) + 3H_2(g) - 92kJ \rightarrow 2NH_3(g)$$,$$C(g)+H_2O \rightarrow CO(g)+H_2(g)-131.1kJ$$,$$C(graphite) + 2S(s) \rightarrow CS_2(l) - 91.9 kJ$$,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,28,single_type,"If liquids *A* and *B* from an ideal solution, the: *",a,Enthalpy of mixing is zero,Entropy of mixing is zero,Free energy of mixing is zero,Free energy as well as the entropy of mixing are each zero,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,29,single_type,In which of the following cases entropy decreases? *,d,Solid changing to liquid,Expansion of a gas,Crystals dissolve,,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,30,single_type,"For the reaction N2+3 H2⇌2N H3

**Options:**
-",a,$$\frac{T}{2^{(2/3)}}$$,$$T + \frac{2}{3 \times 0.0821}$$,$$T$$,$$T - \frac{2}{3 \times 0.0821}$$,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,31,single_type,"In the combustion of 2.0 g of methane, 25 kcal heat is liberated. Heat of combustion of methane would be *",a,150 kcal,200 kcal,250 kcal,350 kcal,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,33,single_type,1 mole of an ideal gas at 25*℃* is subjected to expand reversibly ten times of its initial volume. The change in entropy of expansion is: *,a,19.15 *J K* −1 *mo l* −1,"16.15 *J K* −1 *mo l* −1

**Options:",22.15 J K,None of these,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,34,single_type,"The heat of formation (∆ Hf ) of H2O(l) is equal to:

**Options:**
-",c,Zero,Molar heat of combustion of H2,Molar heat of combustion of H2,Sum of heat of formation of H2O ( g) and O2,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,35,single_type,"The entropy change for the reaction given below, 2 H2 Is…at 300 K . Standard entropies of H2 68.0 J K

**Options:**
-",a,−318.4 J K,318.4 J K,31.84 J K,None of these,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,36,single_type,"Heat of combustion ∆ H for C (s) , H2 ∆ H for C (s)+2 H2

**Options:**
-",a,−17 kcal,−111 kcal,−170kcal,−85 kcal,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,37,numerical,A positive change in enthalpy occurs in :,c,,,,,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,38,single_type,A gas expands isothermally and reversibly. The work done by the gas is: *,c,Zero,Minimum,Maximum,Equal to work done,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,39,single_type,"What is *∆n* for combustion of 1 mole of benzene, when both the reactants and products are gas at 298 K *",c,0,1,0.5,1.5,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,40,single_type,Internal energy and pressure of a gas of unit volume are related as: *,a,$$P = \frac{2}{3}U$$,$$P = \frac{3}{2}U$$,$$P = \frac{U}{2}$$,P*=2*U,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,41,single_type,A reaction accompanied with the absorption of energy is : *,c,Burning of a candle,Rusting of iron,Electrolysis of water,Digestion of food,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,42,single_type,The second law of thermodynamics introduced the concept of: *,c,Third law of thermodynamics,Work,Entropy,Internal energy,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,43,single_type,The enthalpy change is negative for : *,a,$$C I^{-\iota(g)+aq \longrightarrow C I^{-\iota(aq)\iota} \iota}$$,$$Cl(g) \longrightarrow Cl^{+\iota(g)+e\iota}$$,$$\frac{1}{2}Cl_2(g) \longrightarrow Cl(g)$$,$$Cl_2(l) \longrightarrow Cl_2(g)$$,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,44,single_type,Equal volumes of monoatomic and diatomic gases at same initial temperature and pressure are mixed. The ratio of specific heats of the mixture (*C<sup>p</sup>* /*C<sup>v</sup>* ) will be *,d,1,"2

**Options:",1.67,1.2,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,45,single_type,"If, C (s)+O2 CO ( g)+ then the heat of formation of CO is:

**Options:**
-",a,−110.0 kJ,676.5 kJ,−676.5 kJ,110.5 kJ,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,46,single_type,"Hess's law of constant heat summation is an application of :

**Options:**
-",b,Kirchhoff's law,First law of thermodynamics,Second law of thermodynamics,Entropy,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,47,single_type,"The heat of reaction at constant pressure is equal to :

**Options:**
-",c,ƩU P−ƩU R,ƩU R−ƩU P,Ʃ HP−Ʃ HR,Ʃ HR−Ʃ HP,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,48,single_type,"Select the correct limitations of III law of thermodynamics.

**Options:**
-",d,−251.9 kJ,241.9 kJ,−241.9 kJ,251.9 kJ,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,49,single_type,"Heat of formation of *H*2*O* ( *g*) at 1 atm and 25C is *–* 243 *kJ .∆U*for the reaction, *H*2 ( *g*)+ 1 2 *O*2 ( *g*)*→H*2*O*( *g*) at 25C is : *",b,241.8 *kJ,−241.8 *kJ,−243 *kJ,243 *kJ,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,51,single_type,"If water is formed from *H* +¿ ¿ ions and *O H* −¿ ¿ , the heat of formation of water is : *",a,−13.7 *kcal,+13.7 *kcal,−63.4 *kcal,+63.4 *kcal,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,53,single_type,The work done during the process when 1 mole of gas is allowed to expand freely into vacuum is: *,a,Zero,+*ve,−*ve,Either of these,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,54,single_type,"The van't Hoff reaction isotherm is: *

**Options:**
-",b,∆G*=*RT* log*<sup>e</sup> K <sup>p</sup>,−*∆G*=*RT* log*<sup>e</sup> K <sup>p</sup>,∆G*=*RT* 2 ln *K <sup>p</sup>,None of these,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,55,single_type,Which species have negative value of specific heat? *,d,Ice,Water,Vapour,Saturated vapour,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,56,single_type,"The standard heat of formation of sodium ions in aqueous solution from the following data will be: Heat of solution *NaOH* (*aq .*) from *NaOH* (*s*)=−470.7 *kJ*

**Options:**
-",c,−251.9 kJ,241.9 kJ,−241.9 kJ,251.9 kJ,,,,,,,,,,,
THERMODYNAMICS-1.json,135,CHEMISTRY,THERMODYNAMICS-1,417,57,single_type,"An ideal gas expands in volume from 1×103 pressure of 1×105

**Options:**
-",c,270 kJ,−900 kJ,−900J,900 kJ,,,,,,,,,,,
